date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:51	43182/43182	---M--	200	added ('OK')	image/png	etag:%223c93a3d4234b80297384831b2ed1d0d2%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/14864936701d08455b80f8f0c0b4440e121b40f9cf.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/uploads/14864936701d08455b80f8f0c0b4440e121b40f9cf.png	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:51	34127/34127	---M--	200	added ('OK')	image/png	etag:%22994c78da10a29a8c6e964c9cf7b88882%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/14864932152bd0b6e7875a04fc29d7dba4981e3992.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/uploads/14864932152bd0b6e7875a04fc29d7dba4981e3992.png	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:51	30098/30098	---M--	200	added ('OK')	image/png	etag:%2292643f98ecbaf313e66640cde039eb76%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/148649324539eed226f15547cce74d00b43cb4a529.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/uploads/148649324539eed226f15547cce74d00b43cb4a529.png	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:52	282766/282766	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1/jquery.js	C:/Users/sokra/OneDrive/Desktop/summonerwar/ajax.googleapis.com/ajax/libs/jquery/1/jquery.js	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:52	253385/253385	---M--	200	added ('OK')	application/x-javascript	etag:%226cf0bfd19dae4c8eff9624f7cb36ac49%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.js	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.js	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:53	23438/23438	---MCZ	200	added ('OK')	application/javascript	etag:W/%226863f6e390060c097da580136d1dcaf2%22	https://d12u7tum9sda5e.cloudfront.net/9265cf3.js	C:/Users/sokra/OneDrive/Desktop/summonerwar/d12u7tum9sda5e.cloudfront.net/9265cf3.js	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:54	1686/1686	---MCZ	200	added ('OK')	application/javascript	etag:W/%22696-5aaef9ea142f5%22	https://cldoffers.net/public/external/t.js	C:/Users/sokra/OneDrive/Desktop/summonerwar/cldoffers.net/public/external/t.js	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:54	46983/46983	---M--	200	added ('OK')	application/x-javascript	etag:%2218397af3de42a96504923283d0d3d3a1%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/content_lockers/noty-2.3.8/js/noty/packaged/jquery.noty.packaged.js	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/content_lockers/noty-2.3.8/js/noty/packaged/jquery.noty.packaged.js	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:55	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202022%2010:40:57%20GMT	https://game4ou.xyz/summonerwartoolhack/customTemplateGlobal.set	C:/Users/sokra/OneDrive/Desktop/summonerwar/game4ou.xyz/summonerwartoolhack/customTemplateGlobal.11.delayed	(from https://game4ou.xyz/summonerwartoolhack/)
17:40:56	297/297	---M--	200	added ('OK')	image/png	etag:%22b355b50a5943322534d2bc62740399d6%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_diagonal-maze_75_9DD9DB_10x10.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_diagonal-maze_75_9DD9DB_10x10.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:40:57	5885/5885	---M--	200	added ('OK')	image/png	etag:%22509544c314238d777749f399cb056ae6%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_gloss-wave_75_1A676B_500x100.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_gloss-wave_75_1A676B_500x100.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:40:58	347/347	---M--	200	added ('OK')	image/png	etag:%220bfee88381e8f74bb5db25851ef7bbd1%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_highlight-soft_75_5AA6A9_1x100.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_highlight-soft_75_5AA6A9_1x100.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:40:59	357/357	---M--	200	added ('OK')	image/png	etag:%222983670f4b6c20c49bcd690833af7891%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_inset-soft_75_043D3F_1x100.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_inset-soft_75_043D3F_1x100.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:41:00	360/360	---M--	200	added ('OK')	image/png	etag:%228ebcc1762eed20eb037f420e2242d403%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_highlight-soft_65_1A676B_1x100.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_highlight-soft_65_1A676B_1x100.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:41:01	421/421	---M--	200	added ('OK')	image/png	etag:%22c4583939a2239147c5d4b8e482d941d2%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_loop_75_FFD9B8_21x21.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_loop_75_FFD9B8_21x21.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:41:02	399/399	---M--	200	added ('OK')	image/png	etag:%220066ecb7bd4cff45554b75d161327889%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_diagonals-thick_75_FFB8BA_40x40.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-bg_diagonals-thick_75_FFB8BA_40x40.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:41:03	4549/4549	---M--	200	added ('OK')	image/png	etag:%22e09d1b10109fd9f6e58d52f49777a1cd%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_043D3F_256x240.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_043D3F_256x240.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:41:05	4549/4549	---M--	200	added ('OK')	image/png	etag:%226f70ea910666fef7c2ca196130d3b1fa%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_9DD9DB_256x240.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_9DD9DB_256x240.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:41:05	4549/4549	---M--	200	added ('OK')	image/png	etag:%226230e7c3b9a65459b7ea7c1398c23cde%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_1A676B_256x240.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_1A676B_256x240.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
17:41:06	4549/4549	---M--	200	added ('OK')	image/png	etag:%224d72ea5560fe4d6ffbcd866ffbd3af5e%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_982326_256x240.png	C:/Users/sokra/OneDrive/Desktop/summonerwar/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/images/ui-icons_982326_256x240.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jqueryui/jquery-ui.min.css)
